fighter_id,sig_strikes_succ,takedowns_att,takedowns_succ,submiss_att,reversals,ctrl,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att
3642.0,9.0,2.0,0.0,0.0,0.0,0,0.0,45.0,9.0,45.0
3643.0,648.0,114.0,36.0,7.0,1.0,4171,6.0,2042.0,1207.0,1391.0
3644.0,52.0,18.0,4.0,1.0,0.0,484,0.0,172.0,88.0,133.0
3645.0,37.0,20.0,5.0,1.0,0.0,392,0.0,121.0,85.0,71.0
3646.0,72.0,15.0,8.0,4.0,1.0,544,2.0,249.0,162.0,145.0
3648.0,1.0,0.0,0.0,0.0,0.0,0,0.0,4.0,3.0,2.0
3649.0,32.0,3.0,2.0,2.0,1.0,252,0.0,74.0,39.0,66.0
3650.0,378.0,13.0,9.0,2.0,0.0,1139,6.0,966.0,447.0,889.0
3651.0,18.0,4.0,1.0,0.0,0.0,367,0.0,55.0,35.0,36.0
3652.0,327.0,36.0,19.0,9.0,7.0,1806,0.0,987.0,537.0,724.0
3653.0,242.0,11.0,3.0,3.0,0.0,219,2.0,688.0,298.0,627.0
3654.0,743.0,23.0,9.0,6.0,3.0,1889,4.0,1720.0,874.0,1564.0
3658.0,43.0,3.0,0.0,0.0,0.0,257,0.0,119.0,66.0,95.0
3660.0,197.0,42.0,13.0,0.0,0.0,1612,0.0,691.0,469.0,356.0
3661.0,1039.0,66.0,31.0,24.0,4.0,3559,11.0,2369.0,1476.0,1874.0
3663.0,118.0,1.0,0.0,9.0,1.0,306,0.0,428.0,314.0,196.0
3664.0,112.0,28.0,16.0,2.0,0.0,1358,0.0,387.0,238.0,243.0
3665.0,149.0,18.0,7.0,1.0,0.0,543,0.0,314.0,202.0,250.0
3666.0,126.0,38.0,6.0,1.0,0.0,1206,0.0,318.0,157.0,282.0
3671.0,80.0,7.0,5.0,1.0,0.0,514,1.0,173.0,91.0,162.0
3673.0,178.0,1.0,0.0,2.0,0.0,43,1.0,474.0,226.0,417.0
3674.0,0.0,1.0,0.0,0.0,0.0,4,0.0,5.0,0.0,5.0
3675.0,319.0,3.0,3.0,0.0,0.0,108,2.0,934.0,351.0,896.0
3676.0,185.0,44.0,11.0,6.0,3.0,1874,0.0,736.0,440.0,459.0
3680.0,129.0,57.0,24.0,0.0,1.0,3152,0.0,667.0,516.0,228.0
3681.0,10.0,3.0,1.0,2.0,0.0,8,0.0,198.0,167.0,33.0
3682.0,134.0,10.0,2.0,0.0,0.0,168,1.0,335.0,175.0,289.0
3683.0,188.0,7.0,0.0,4.0,2.0,536,4.0,442.0,252.0,369.0
3684.0,111.0,5.0,3.0,0.0,0.0,116,0.0,241.0,122.0,230.0
3686.0,221.0,14.0,5.0,0.0,0.0,261,1.0,608.0,267.0,559.0
3688.0,71.0,4.0,2.0,0.0,0.0,280,0.0,161.0,116.0,112.0
3689.0,233.0,25.0,17.0,3.0,0.0,1183,3.0,636.0,362.0,486.0
3690.0,137.0,43.0,14.0,0.0,0.0,2060,1.0,571.0,335.0,344.0
3691.0,40.0,2.0,1.0,0.0,0.0,38,0.0,143.0,56.0,126.0
3692.0,78.0,6.0,4.0,5.0,0.0,268,0.0,198.0,86.0,188.0
3693.0,9.0,1.0,1.0,1.0,0.0,0,0.0,26.0,17.0,16.0
3694.0,313.0,28.0,14.0,4.0,1.0,1601,1.0,915.0,580.0,589.0
3695.0,76.0,16.0,3.0,0.0,0.0,218,0.0,230.0,88.0,212.0
3696.0,46.0,2.0,1.0,0.0,0.0,35,0.0,128.0,58.0,115.0
3701.0,36.0,2.0,1.0,0.0,0.0,96,0.0,123.0,48.0,109.0
3702.0,85.0,2.0,2.0,2.0,1.0,426,1.0,314.0,108.0,287.0
3704.0,1.0,0.0,0.0,0.0,0.0,0,0.0,59.0,48.0,4.0
3705.0,4.0,0.0,0.0,0.0,0.0,0,0.0,20.0,20.0,4.0
3712.0,204.0,7.0,4.0,0.0,0.0,830,1.0,650.0,473.0,348.0
3714.0,1.0,0.0,0.0,0.0,0.0,0,0.0,3.0,2.0,2.0
3715.0,98.0,3.0,1.0,0.0,0.0,163,1.0,215.0,125.0,185.0
3716.0,516.0,0.0,0.0,0.0,1.0,450,2.0,1170.0,681.0,979.0
3717.0,176.0,0.0,0.0,0.0,2.0,86,4.0,359.0,218.0,314.0
3719.0,96.0,14.0,9.0,3.0,4.0,1711,0.0,320.0,221.0,161.0
3723.0,263.0,90.0,45.0,12.0,5.0,4725,0.0,735.0,468.0,504.0
3724.0,91.0,20.0,12.0,4.0,1.0,1016,0.0,254.0,150.0,187.0
3725.0,459.0,41.0,17.0,13.0,3.0,3569,2.0,1758.0,1005.0,1155.0
3727.0,5.0,0.0,0.0,0.0,0.0,0,0.0,28.0,17.0,12.0
3728.0,48.0,4.0,1.0,0.0,0.0,57,1.0,79.0,53.0,73.0
3729.0,12.0,1.0,1.0,2.0,0.0,30,0.0,33.0,12.0,33.0
3732.0,80.0,6.0,3.0,0.0,0.0,66,0.0,181.0,86.0,175.0
3734.0,63.0,0.0,0.0,0.0,1.0,96,0.0,135.0,69.0,127.0
3736.0,105.0,11.0,2.0,2.0,1.0,329,0.0,298.0,155.0,232.0
3737.0,42.0,6.0,3.0,5.0,2.0,0,0.0,338.0,279.0,87.0
3739.0,50.0,11.0,1.0,0.0,1.0,367,0.0,155.0,81.0,117.0
3741.0,23.0,1.0,1.0,0.0,0.0,3,1.0,51.0,23.0,51.0
3742.0,635.0,61.0,21.0,11.0,2.0,1890,7.0,1689.0,1030.0,1253.0
3744.0,8.0,2.0,0.0,0.0,0.0,67,0.0,43.0,19.0,30.0
3745.0,276.0,52.0,8.0,0.0,0.0,720,1.0,921.0,315.0,879.0
3746.0,347.0,98.0,36.0,13.0,3.0,4850,0.0,1254.0,775.0,795.0
3747.0,9.0,1.0,1.0,1.0,0.0,0,0.0,31.0,18.0,22.0
3749.0,25.0,3.0,0.0,0.0,0.0,53,0.0,93.0,30.0,88.0
3751.0,75.0,17.0,4.0,2.0,0.0,947,0.0,290.0,206.0,146.0
3752.0,533.0,106.0,54.0,0.0,0.0,4501,2.0,1557.0,925.0,1086.0
3754.0,331.0,30.0,11.0,2.0,2.0,783,2.0,885.0,459.0,742.0
3755.0,351.0,33.0,12.0,5.0,0.0,2078,0.0,1016.0,627.0,665.0
3756.0,220.0,19.0,8.0,2.0,2.0,649,0.0,560.0,314.0,456.0
3758.0,8.0,0.0,0.0,0.0,0.0,9,0.0,13.0,8.0,13.0
3760.0,294.0,8.0,4.0,3.0,0.0,586,5.0,928.0,384.0,827.0
3761.0,10.0,1.0,0.0,9.0,2.0,124,0.0,76.0,59.0,24.0
3762.0,839.0,38.0,19.0,6.0,0.0,2339,6.0,2099.0,1228.0,1666.0
3766.0,8.0,6.0,0.0,0.0,0.0,14,0.0,50.0,40.0,15.0
3767.0,1567.0,60.0,26.0,5.0,2.0,1993,8.0,4576.0,1935.0,4160.0
3769.0,123.0,7.0,1.0,1.0,1.0,223,2.0,419.0,199.0,336.0
3773.0,156.0,10.0,1.0,0.0,0.0,268,0.0,365.0,210.0,310.0
3774.0,41.0,11.0,7.0,0.0,0.0,616,0.0,121.0,102.0,59.0
3775.0,114.0,15.0,6.0,0.0,0.0,600,0.0,282.0,165.0,223.0
3776.0,72.0,0.0,0.0,0.0,0.0,12,0.0,148.0,73.0,146.0
3777.0,121.0,8.0,6.0,0.0,0.0,1298,1.0,390.0,270.0,214.0
3780.0,100.0,3.0,0.0,0.0,1.0,92,0.0,335.0,143.0,287.0
3781.0,1.0,0.0,0.0,2.0,0.0,0,0.0,5.0,1.0,5.0
3783.0,4.0,2.0,2.0,1.0,0.0,160,0.0,28.0,26.0,5.0
3785.0,3.0,1.0,0.0,0.0,0.0,0,0.0,11.0,9.0,5.0
3787.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3788.0,174.0,27.0,6.0,2.0,2.0,1178,0.0,502.0,249.0,413.0
3789.0,86.0,11.0,6.0,6.0,3.0,736,1.0,199.0,140.0,140.0
3790.0,870.0,127.0,51.0,14.0,3.0,4290,5.0,2403.0,1330.0,1881.0
3791.0,61.0,5.0,2.0,0.0,0.0,52,0.0,175.0,68.0,168.0
3794.0,13.0,3.0,1.0,3.0,1.0,93,0.0,183.0,136.0,55.0
3797.0,306.0,9.0,2.0,3.0,2.0,367,5.0,859.0,374.0,782.0
3799.0,221.0,18.0,6.0,0.0,1.0,1151,1.0,655.0,420.0,432.0
3803.0,530.0,4.0,2.0,8.0,2.0,334,4.0,1376.0,618.0,1277.0
3805.0,42.0,6.0,6.0,0.0,0.0,0,0.0,144.0,100.0,84.0
3807.0,938.0,78.0,24.0,4.0,3.0,2461,6.0,2799.0,1165.0,2543.0
3808.0,134.0,6.0,3.0,1.0,1.0,500,1.0,444.0,212.0,357.0
3809.0,518.0,24.0,5.0,0.0,1.0,1523,0.0,1810.0,846.0,1433.0
3810.0,13.0,2.0,2.0,0.0,0.0,262,0.0,69.0,56.0,21.0
3813.0,277.0,8.0,6.0,8.0,1.0,477,11.0,677.0,365.0,579.0
3814.0,372.0,15.0,4.0,8.0,2.0,1577,3.0,1041.0,513.0,889.0
3815.0,413.0,6.0,3.0,0.0,0.0,354,1.0,1046.0,514.0,932.0
3816.0,247.0,51.0,27.0,3.0,1.0,3639,2.0,1137.0,702.0,591.0
3820.0,261.0,6.0,0.0,0.0,0.0,40,0.0,470.0,262.0,467.0
3821.0,182.0,8.0,5.0,0.0,1.0,1053,3.0,486.0,285.0,362.0
3824.0,35.0,0.0,0.0,0.0,0.0,9,0.0,102.0,35.0,102.0
3828.0,226.0,12.0,7.0,1.0,3.0,973,1.0,714.0,307.0,629.0
3829.0,381.0,26.0,13.0,6.0,1.0,1156,1.0,893.0,524.0,737.0
3830.0,107.0,0.0,0.0,0.0,0.0,127,1.0,209.0,122.0,194.0
3831.0,216.0,12.0,3.0,2.0,0.0,497,2.0,465.0,271.0,395.0
3832.0,0.0,2.0,1.0,0.0,0.0,72,0.0,10.0,4.0,0.0
3833.0,9.0,6.0,1.0,1.0,0.0,116,0.0,49.0,20.0,38.0
3836.0,73.0,6.0,0.0,0.0,0.0,24,0.0,145.0,78.0,140.0
3837.0,62.0,11.0,5.0,1.0,0.0,523,0.0,151.0,101.0,102.0
3838.0,264.0,9.0,5.0,0.0,0.0,512,0.0,505.0,320.0,443.0
3839.0,530.0,90.0,41.0,2.0,0.0,2268,0.0,1734.0,838.0,1326.0
3840.0,36.0,0.0,0.0,0.0,0.0,15,1.0,93.0,39.0,90.0
3841.0,188.0,2.0,0.0,1.0,0.0,389,8.0,389.0,213.0,361.0
3842.0,318.0,70.0,17.0,0.0,0.0,1347,0.0,796.0,492.0,602.0
3844.0,8.0,2.0,1.0,0.0,0.0,135,0.0,25.0,13.0,20.0
3846.0,662.0,7.0,1.0,1.0,1.0,696,2.0,1574.0,796.0,1417.0
3847.0,71.0,2.0,0.0,0.0,0.0,159,0.0,207.0,129.0,144.0
3849.0,11.0,4.0,2.0,0.0,0.0,0,0.0,87.0,61.0,32.0
3850.0,12.0,12.0,1.0,0.0,1.0,429,0.0,64.0,59.0,17.0
3851.0,253.0,18.0,8.0,3.0,2.0,1469,5.0,972.0,688.0,512.0
3852.0,7.0,1.0,0.0,1.0,1.0,55,0.0,31.0,22.0,16.0
3854.0,148.0,1.0,0.0,0.0,0.0,98,1.0,367.0,205.0,305.0
3855.0,392.0,8.0,5.0,5.0,1.0,1739,1.0,907.0,643.0,637.0
3859.0,317.0,7.0,3.0,2.0,0.0,133,2.0,944.0,389.0,870.0
3861.0,18.0,0.0,0.0,0.0,0.0,12,1.0,30.0,18.0,30.0
3862.0,673.0,40.0,15.0,3.0,0.0,1662,5.0,1487.0,829.0,1306.0
3863.0,1262.0,18.0,8.0,2.0,0.0,1035,15.0,2923.0,1327.0,2845.0
3865.0,1179.0,9.0,2.0,4.0,2.0,1039,6.0,3258.0,1944.0,2442.0
3866.0,491.0,23.0,8.0,1.0,5.0,1372,0.0,1138.0,612.0,980.0
3868.0,922.0,59.0,24.0,5.0,0.0,2223,4.0,2821.0,1216.0,2508.0
3869.0,10.0,0.0,0.0,0.0,0.0,1,0.0,135.0,10.0,135.0
3870.0,54.0,2.0,0.0,0.0,0.0,65,0.0,223.0,124.0,144.0
3872.0,166.0,6.0,2.0,2.0,3.0,267,3.0,463.0,195.0,433.0
3873.0,69.0,13.0,6.0,1.0,0.0,230,1.0,194.0,97.0,165.0
3874.0,6.0,5.0,0.0,0.0,0.0,95,0.0,14.0,8.0,12.0
3876.0,78.0,6.0,2.0,0.0,0.0,141,2.0,244.0,147.0,162.0
3880.0,0.0,1.0,1.0,0.0,2.0,0,0.0,23.0,14.0,2.0
3882.0,71.0,14.0,5.0,0.0,0.0,573,0.0,334.0,119.0,279.0
3884.0,485.0,5.0,0.0,2.0,0.0,260,1.0,1148.0,535.0,1073.0
3885.0,264.0,13.0,8.0,2.0,1.0,940,5.0,869.0,465.0,648.0
3886.0,209.0,0.0,0.0,0.0,0.0,123,1.0,374.0,228.0,351.0
3887.0,61.0,1.0,0.0,0.0,0.0,7,1.0,203.0,66.0,198.0
3888.0,323.0,52.0,19.0,2.0,1.0,1907,2.0,904.0,448.0,761.0
3889.0,271.0,5.0,2.0,6.0,0.0,126,3.0,586.0,280.0,570.0
3890.0,32.0,8.0,1.0,0.0,0.0,189,0.0,55.0,42.0,45.0
3891.0,577.0,104.0,46.0,6.0,0.0,4590,7.0,1819.0,1018.0,1332.0
3893.0,310.0,36.0,6.0,5.0,0.0,1272,2.0,1163.0,450.0,982.0
3894.0,23.0,5.0,4.0,3.0,1.0,379,0.0,71.0,36.0,55.0
3895.0,190.0,15.0,5.0,1.0,2.0,774,1.0,483.0,275.0,386.0
3898.0,67.0,0.0,0.0,0.0,0.0,17,1.0,134.0,70.0,130.0
3899.0,156.0,4.0,1.0,0.0,1.0,321,0.0,487.0,277.0,347.0
3900.0,163.0,8.0,0.0,1.0,0.0,63,0.0,450.0,179.0,432.0
3903.0,142.0,6.0,2.0,1.0,2.0,676,1.0,455.0,250.0,320.0
3904.0,71.0,1.0,0.0,0.0,0.0,22,0.0,271.0,104.0,233.0
3909.0,153.0,35.0,5.0,3.0,0.0,541,1.0,589.0,277.0,459.0
3911.0,22.0,2.0,1.0,0.0,0.0,9,0.0,175.0,25.0,170.0
3912.0,363.0,68.0,23.0,5.0,1.0,2613,2.0,955.0,582.0,705.0
3913.0,138.0,8.0,3.0,0.0,1.0,927,2.0,423.0,256.0,288.0
3915.0,786.0,62.0,24.0,2.0,0.0,1772,2.0,2008.0,982.0,1799.0
3916.0,143.0,29.0,7.0,2.0,1.0,1192,1.0,391.0,285.0,228.0
3918.0,124.0,4.0,4.0,2.0,0.0,291,3.0,199.0,135.0,187.0
3920.0,63.0,9.0,5.0,1.0,1.0,233,0.0,173.0,105.0,128.0
3921.0,205.0,11.0,2.0,3.0,1.0,471,4.0,525.0,284.0,444.0
3922.0,30.0,6.0,0.0,0.0,2.0,58,0.0,127.0,40.0,114.0
3923.0,57.0,8.0,5.0,1.0,0.0,492,0.0,273.0,148.0,146.0
3924.0,199.0,42.0,9.0,2.0,1.0,1170,0.0,422.0,248.0,361.0
3927.0,50.0,2.0,1.0,0.0,0.0,7,0.0,120.0,51.0,118.0
3930.0,33.0,4.0,3.0,1.0,0.0,75,0.0,81.0,40.0,73.0
3933.0,95.0,1.0,1.0,0.0,1.0,355,0.0,211.0,147.0,155.0
3934.0,46.0,11.0,4.0,10.0,0.0,313,0.0,263.0,201.0,97.0
3935.0,97.0,3.0,3.0,1.0,0.0,174,2.0,281.0,157.0,214.0
3939.0,206.0,11.0,2.0,0.0,0.0,426,0.0,512.0,231.0,483.0
3941.0,66.0,2.0,0.0,0.0,0.0,138,1.0,160.0,74.0,149.0
3942.0,1409.0,24.0,9.0,5.0,1.0,1624,10.0,3472.0,1703.0,3140.0
3945.0,107.0,15.0,7.0,4.0,2.0,1013,0.0,380.0,234.0,229.0
3949.0,474.0,13.0,4.0,3.0,0.0,492,1.0,1496.0,579.0,1364.0
3950.0,652.0,35.0,17.0,6.0,0.0,1471,1.0,1629.0,864.0,1377.0
3951.0,80.0,19.0,3.0,2.0,2.0,989,0.0,482.0,322.0,190.0
3952.0,304.0,17.0,7.0,7.0,7.0,1417,1.0,831.0,427.0,690.0
3953.0,24.0,4.0,2.0,0.0,0.0,294,1.0,125.0,78.0,70.0
3959.0,106.0,25.0,4.0,0.0,0.0,739,0.0,293.0,193.0,182.0
3960.0,37.0,0.0,0.0,0.0,0.0,0,0.0,84.0,37.0,84.0
3963.0,43.0,19.0,7.0,2.0,0.0,609,0.0,117.0,76.0,78.0
3964.0,407.0,21.0,7.0,0.0,2.0,1916,6.0,993.0,630.0,744.0
3965.0,9.0,2.0,0.0,1.0,1.0,24,0.0,38.0,30.0,16.0
3966.0,106.0,1.0,0.0,2.0,0.0,80,2.0,319.0,148.0,273.0
3967.0,33.0,2.0,1.0,0.0,0.0,31,0.0,97.0,36.0,91.0
3970.0,64.0,5.0,1.0,0.0,0.0,220,0.0,195.0,133.0,126.0
3971.0,82.0,14.0,7.0,1.0,0.0,347,3.0,200.0,116.0,163.0
3974.0,27.0,0.0,0.0,0.0,0.0,16,1.0,59.0,39.0,47.0
3975.0,152.0,12.0,6.0,1.0,0.0,589,2.0,459.0,238.0,358.0
3976.0,1538.0,71.0,39.0,6.0,1.0,3480,3.0,3575.0,2034.0,3025.0
3977.0,12.0,1.0,0.0,0.0,0.0,92,1.0,45.0,30.0,27.0
3979.0,51.0,4.0,1.0,1.0,2.0,219,1.0,175.0,112.0,110.0
3981.0,721.0,106.0,53.0,0.0,0.0,4016,1.0,2013.0,1103.0,1558.0
3982.0,9.0,1.0,0.0,0.0,0.0,3,0.0,41.0,17.0,33.0
3983.0,2.0,2.0,0.0,0.0,1.0,0,0.0,6.0,6.0,2.0
3984.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5.0,0.0
3985.0,649.0,76.0,17.0,1.0,1.0,2717,6.0,1641.0,862.0,1391.0
3988.0,98.0,13.0,3.0,7.0,2.0,707,0.0,317.0,193.0,188.0
3989.0,171.0,79.0,34.0,9.0,4.0,2684,1.0,491.0,255.0,387.0
3991.0,20.0,0.0,0.0,0.0,1.0,13,0.0,66.0,20.0,66.0
3997.0,53.0,11.0,6.0,0.0,0.0,274,1.0,152.0,80.0,125.0
3999.0,699.0,7.0,1.0,1.0,1.0,778,7.0,1800.0,948.0,1537.0
4000.0,79.0,4.0,1.0,4.0,1.0,235,1.0,196.0,113.0,159.0
4001.0,457.0,26.0,13.0,9.0,1.0,2069,3.0,1085.0,570.0,955.0
4002.0,14.0,1.0,0.0,0.0,0.0,0,0.0,60.0,37.0,30.0
4004.0,1106.0,23.0,14.0,6.0,2.0,1851,13.0,3034.0,1443.0,2648.0
4005.0,172.0,1.0,0.0,4.0,1.0,105,0.0,494.0,288.0,369.0
4007.0,356.0,42.0,11.0,1.0,0.0,967,1.0,948.0,439.0,843.0
4008.0,6.0,9.0,0.0,0.0,0.0,197,0.0,26.0,16.0,16.0
4011.0,218.0,27.0,5.0,0.0,0.0,570,1.0,588.0,397.0,378.0
4013.0,73.0,24.0,7.0,2.0,0.0,475,0.0,221.0,112.0,172.0
4014.0,53.0,12.0,2.0,0.0,0.0,208,0.0,164.0,71.0,143.0
4017.0,77.0,0.0,0.0,0.0,0.0,133,2.0,176.0,97.0,156.0
4018.0,114.0,14.0,10.0,4.0,0.0,1328,0.0,278.0,199.0,173.0
4020.0,32.0,3.0,1.0,0.0,0.0,213,0.0,149.0,89.0,81.0
4021.0,435.0,7.0,1.0,0.0,0.0,59,3.0,1008.0,441.0,1000.0
4023.0,255.0,84.0,32.0,11.0,0.0,3198,0.0,667.0,426.0,478.0
4024.0,26.0,5.0,2.0,2.0,0.0,324,0.0,78.0,52.0,40.0
4025.0,31.0,2.0,1.0,0.0,0.0,116,1.0,88.0,53.0,63.0
4027.0,424.0,17.0,8.0,11.0,9.0,1771,3.0,989.0,587.0,797.0
4028.0,491.0,22.0,11.0,3.0,0.0,1297,3.0,1312.0,581.0,1209.0
4030.0,106.0,1.0,1.0,0.0,0.0,15,0.0,307.0,126.0,275.0
4032.0,20.0,0.0,0.0,0.0,0.0,0,1.0,33.0,20.0,33.0
4033.0,19.0,4.0,3.0,0.0,1.0,651,0.0,140.0,92.0,45.0
4034.0,60.0,13.0,5.0,0.0,1.0,1047,0.0,219.0,140.0,131.0
4036.0,14.0,9.0,2.0,0.0,0.0,154,0.0,35.0,17.0,32.0
4037.0,467.0,12.0,6.0,1.0,3.0,1113,1.0,1210.0,774.0,867.0
4041.0,67.0,5.0,1.0,1.0,0.0,116,0.0,198.0,110.0,149.0
4042.0,86.0,0.0,0.0,0.0,0.0,55,1.0,161.0,87.0,160.0
4044.0,92.0,1.0,1.0,0.0,0.0,111,3.0,194.0,120.0,165.0
4045.0,99.0,11.0,2.0,3.0,1.0,389,0.0,434.0,195.0,331.0
4046.0,110.0,17.0,7.0,1.0,0.0,683,1.0,349.0,187.0,256.0
4048.0,18.0,1.0,0.0,1.0,0.0,0,0.0,44.0,18.0,44.0
4049.0,706.0,36.0,9.0,0.0,2.0,1888,0.0,1747.0,918.0,1515.0
4050.0,1158.0,23.0,12.0,4.0,0.0,2536,6.0,2761.0,1334.0,2569.0
4052.0,116.0,2.0,2.0,0.0,0.0,63,0.0,307.0,121.0,302.0
4053.0,851.0,4.0,2.0,3.0,3.0,265,3.0,2348.0,1011.0,2176.0
4054.0,34.0,5.0,2.0,0.0,0.0,283,0.0,88.0,58.0,62.0
4056.0,188.0,19.0,13.0,6.0,0.0,985,0.0,596.0,279.0,486.0
4057.0,452.0,26.0,16.0,9.0,1.0,1596,4.0,1290.0,699.0,998.0
4060.0,191.0,12.0,6.0,1.0,0.0,382,0.0,472.0,241.0,405.0
4061.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4062.0,116.0,8.0,3.0,0.0,0.0,448,1.0,272.0,160.0,227.0
4063.0,67.0,3.0,0.0,9.0,1.0,207,1.0,189.0,117.0,135.0
4065.0,172.0,21.0,7.0,3.0,0.0,1239,2.0,558.0,271.0,441.0
4069.0,31.0,9.0,0.0,0.0,0.0,97,0.0,164.0,34.0,161.0
4071.0,44.0,5.0,1.0,0.0,1.0,245,0.0,151.0,60.0,135.0
4072.0,54.0,5.0,2.0,0.0,0.0,203,0.0,213.0,55.0,210.0
4073.0,301.0,20.0,12.0,1.0,0.0,1330,0.0,916.0,421.0,768.0
4074.0,484.0,66.0,31.0,3.0,0.0,2243,2.0,1687.0,747.0,1382.0
4078.0,14.0,0.0,0.0,1.0,1.0,75,0.0,47.0,15.0,44.0
4079.0,27.0,1.0,0.0,0.0,0.0,32,0.0,78.0,32.0,72.0
4080.0,4.0,0.0,0.0,1.0,0.0,23,1.0,5.0,4.0,5.0
4081.0,320.0,6.0,1.0,0.0,1.0,322,1.0,924.0,420.0,822.0
4082.0,314.0,16.0,4.0,1.0,0.0,676,0.0,714.0,402.0,620.0
4085.0,2.0,0.0,0.0,0.0,0.0,0,0.0,21.0,21.0,2.0
4086.0,199.0,2.0,2.0,3.0,1.0,289,2.0,511.0,347.0,347.0
4087.0,5.0,2.0,0.0,0.0,0.0,67,0.0,48.0,10.0,43.0
4088.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,4.0,5.0
4089.0,1148.0,7.0,1.0,3.0,2.0,606,13.0,2597.0,1342.0,2386.0
4090.0,115.0,5.0,0.0,1.0,0.0,47,0.0,288.0,118.0,285.0
4092.0,177.0,3.0,2.0,0.0,0.0,360,0.0,410.0,238.0,347.0
4093.0,0.0,1.0,1.0,4.0,0.0,77,0.0,11.0,10.0,0.0
4097.0,91.0,10.0,2.0,0.0,0.0,186,0.0,283.0,140.0,229.0
4098.0,80.0,7.0,3.0,1.0,0.0,261,2.0,285.0,112.0,252.0
4099.0,97.0,14.0,8.0,3.0,0.0,804,0.0,212.0,130.0,176.0
4100.0,171.0,2.0,1.0,0.0,0.0,22,1.0,515.0,175.0,508.0
4102.0,251.0,30.0,7.0,1.0,0.0,738,2.0,713.0,384.0,567.0
4104.0,156.0,16.0,10.0,4.0,1.0,123,4.0,533.0,311.0,351.0
4106.0,59.0,0.0,0.0,0.0,0.0,110,0.0,185.0,85.0,155.0
